braking_phase_duration,concentric_rfd,concentric_rfd_100ms,countermovement_depth,eccentric_mean_power_bm,eccentric_peak_force_bm,force_at_zero_velocity,jump_height_flight_time,peak_power_bm,positive_impulse,total_work,player_id
0.144999999999878,6403.17789509697,-13015.0000000081,-17.4691164526846,4.76269189377896,40.3771649633489,2809.76953969725,35.3300093445176,73.1663333333333,498.02944779834303,550.886989350929,-1190218
0.207599999999672,2905.93927126094,-630.000000002037,-23.1542298073471,6.31140621739406,27.4833368902594,1951.39175257732,32.1420799068944,56.942,517.478062796552,648.813869765049,-1189980
0.262333333333456,2513.37888690702,-926.666666665494,-27.4900745406496,6.195803117131,28.3681284669732,2309.44933849629,43.2584407033882,65.2495,669.263320956862,886.14059827313,-1189239
0.288400000000238,3571.06060605877,490.000000000492,-29.5140874844673,5.31228049445228,24.7406266354335,2256.09774288518,39.1397130810693,56.3632,728.742522673374,973.73808378444,-1188759
0.279428571428431,2736.7410367429,282.857142857391,-25.7653739134649,5.84418239698598,26.0234767665932,1956.96545284781,36.1123581974515,61.1857142857143,547.234369010646,725.933485768859,-1188400
0.259999999999936,947.854987812938,-320.000000000476,-26.7451799453218,6.50318194197426,26.3619691695285,1558.78323699422,35.2716597770643,73.3648333333333,496.332371519526,741.103795939455,-1186551
0.202400000000099,15561.5643274782,-3249.99999999889,-17.5338271582963,4.66133362219861,30.7760426047794,2340.21027966742,34.4870460550352,64.6418,549.329921196087,630.648412283152,-1185260
0.211333333333421,1895.83333333288,-2628.33333333131,-23.8335199564697,5.71153542229408,28.3537909297528,1936.6980721393,26.959052904611,47.1433333333333,449.565761865797,571.404654540291,-1185096
0.235200000000054,2977.91375291258,-1774.0000000002,-24.2846820303748,5.48326744384445,29.0194514856961,1872.91539888683,38.613390175526,58.7914,449.720085747102,620.88515798430706,-1185073
0.232799999999979,3651.04395604403,-1974.00000000023,-26.8865014747734,5.90037196879315,30.4390643077648,1960.88452270621,37.0312833309976,62.5378,523.353355084036,685.308519771897,-1184610
0.210666666666798,2712.84887828898,-2846.66666666496,-23.1925401175766,6.54926331175698,31.6244623051468,2184.61785603954,35.6842745758808,67.5158333333333,549.613769262949,682.960500738887,-1184609
0.206399999999966,741.403508772168,-1472.00000000045,-25.7805374103037,6.44559740722256,27.4591457624468,1557.82539388323,30.9942115244762,48.95,397.455018281598,499.158793621407,-1184602
0.178333333333196,1992.06349206328,-3803.33333333727,-21.5880959415809,6.17734458952546,31.3528705909478,2363.10212036171,35.0553414224387,56.9586666666667,532.159158579936,635.281606761945,-1184149
0.286857142856917,934.886808559639,578.571428572239,-27.8584458480504,6.2752229928571,24.3122508962117,1712.79807563811,34.2857295399418,54.3717142857143,516.829996716835,677.348919258206,-1184032
0.198333333333454,2792.29055258236,-1689.99999999849,-20.4089560367817,5.41017430394351,30.2279589066238,2378.63808636222,37.5388755350485,63.0268333333333,566.65528426805,702.806935255586,-1183062
0.271333333333452,1513.58375420795,-1021.66666666593,-26.3563660202318,5.4546130996719,25.5050647478735,1658.08425925926,28.7259660683612,47.025,433.777487747963,578.382918128924,-1182203
0.426800000000134,1226.97111631461,-383.999999999588,-37.3410777237102,6.07573979860425,19.9936866793396,1511.92258669166,28.0580024480182,39.9186,502.833028513568,782.126672216537,-1181031
0.22600000000009,1787.99019607748,-1583.33333333227,-23.9573990755952,5.55396330603675,26.4739986398814,1828.29434607021,29.5234101575287,45.671,478.815718721551,591.559376716426,-1180983
0.232285714285768,1117.37718802934,-2127.1428571427,-26.3937341053196,5.87506148040604,27.6747846736649,1845.05996131528,30.7622702425185,48.4405714285714,464.76097168655,601.294349120217,-1180974
0.218333333332824,4417.12459743381,-2938.33333334018,-20.4516085034463,5.43170967860642,28.4988115863448,2745.24217489513,27.2820185777895,51.7165,644.274631552342,759.218642648824,-1179989
0.245200000000186,3860.58123249001,-1789.99999999706,-24.4173357666703,4.98293582522249,27.1072273241084,1975.30365510778,32.909254136522,53.4268,485.126245690389,676.36921314258,-1175138
0.219428571428618,4492.34642341657,-3919.99999999887,-23.9808368793958,6.55277633854229,31.7216887685744,2735.36122251417,34.2202351275138,61.0292857142857,644.128438132383,764.024895900097,-1171979
0.168399999999965,10297.6190476209,-4926.00000000057,-19.6280517000056,5.73712547985464,34.205095155021,2155.88452270621,30.5792921630076,68.4842,484.113356592223,531.879797052689,-1171295
0.213333333333082,4797.24736870361,658.333333333488,-19.183297860116,4.54042466011508,24.7169518136306,1546.0453359426,30.748832797013,54.2568333333333,392.188821588171,526.824990527779,-1157341
0.155666666666773,0,-9724.99999999468,-17.9492979972855,6.07382561530315,39.5711755926267,2925.21540143705,32.6605574925422,63.9078333333333,547.048144780403,600.31072340832,-1157266
0.327200000000101,256.718346253202,-1937.99999999955,-35.8540740459661,7.10092466949142,22.4106082681335,1305.50720461095,30.2578301760401,45.6702,395.526562501681,632.693531717284,-1156892
0.125799999999899,4349.0956102762,-8868.00000000627,-15.5163218927703,4.72010428640293,35.0425534816131,2663.46044776119,29.8009873857002,56.3812,526.036419452585,531.168230151483,-1156489
0.279200000000341,1773.18965517025,-147.999999999819,-27.5890145547412,5.90710408800644,25.4543545592945,1691.44186046512,41.0165097581003,60.6766,512.050281653091,704.829930145047,-1156294
0.294399999999913,788.304093567516,-432.000000000364,-31.4310424735387,6.33551973484076,23.5730249601041,1415.32441860465,34.0828159419744,48.766,433.609474212675,628.304304625374,-1156278
0.353333333333436,125.000000000069,-3358.33333333156,-41.3984237760584,8.13984799655377,25.0346382639935,1367.32558139535,33.017029220025,47.1151666666667,381.37195298754,666.26104817409,-1156277
0.35679999999986,200.000000000066,-1844.00000000079,-36.1650813302597,7.63478189107043,21.9538680897174,1716.94879406308,33.5614944279965,47.8492,550.128902973228,867.894742226159,-1156240
0.272800000000018,449.999999999894,-4443.99999999889,-31.6057606304718,7.01684370615044,28.8677424962575,2716.16589147287,34.6986735620112,52.8584,714.569794802227,1006.48235040495,-1156236
0.335333333333508,166.666666666463,-5481.66666666404,-47.9954637266884,8.72576695787626,26.0847823457178,2077.13021806854,32.1280563975326,45.377,617.1786969601,1059.8714385798,-1156182
0.215142857142742,726.190476191407,-5347.14285714568,-24.6859897921735,6.37219906675068,30.0412117613119,2257.58648720682,28.6895647174689,46.1521428571429,492.317758076239,660.146039058233,-1155036
0.157200000000017,5570.23809523314,-10151.9999999959,-15.1381548819053,4.77985749229936,39.2245230387067,2518.21437908497,32.9386740865048,67.3232,455.811417306124,490.509046053403,-1154288
0.196400000000065,5731.11111110928,-6623.99999999766,-20.9539902556511,5.03695692033169,32.0996123992021,2782.71539888683,30.1676089960195,53.5374,592.779590410721,714.122346834248,-1154219
0.226333333333271,619.444444444625,-3786.66666666729,-28.6477723129022,7.39370449937374,28.5339517788148,2331.4358974359,38.400471459563,57.5408333333333,635.482377613564,861.968681213983,-1153579
0.274399999999811,268.055555555228,-1850.00000000298,-29.3047331163064,6.76124714851788,25.7035687132148,2177.06112650046,35.6153011374345,55.148,648.907425234829,873.292565301136,-1153323
0.173999999999804,5381.44553859678,-4288.57142858211,-16.9008602471608,4.8403949601708,31.9766658193488,2368.51163723917,34.080700507409,62.3685714285714,530.146362597097,553.101216414191,-1153070
0.210666666666636,1390.82556504947,-151.666666666656,-23.6726024567077,6.15997958851864,26.3811708507311,1954.51142670584,35.5146195308131,59.0545,521.204218750305,686.938605662063,-1152291
0.248333333333384,0,-2511.66666666626,-30.3842835550357,7.06417540119941,26.7623840144914,1877.56530214425,39.5962289829378,58.802,555.635205650391,770.852285943707,-1152090
0.265999999999939,174.999999999875,-2238.00000000081,-32.1274619254194,7.06534958142289,26.4950864413536,1819.03621013133,33.9721969299881,49.3972,508.864119598879,743.70691152422,-1151900
0.21833333333344,4240.22061028609,-1234.99999999843,-26.7194497643657,6.42467078520562,33.3397006685419,2362.45118937288,49.5953344892152,85.562,644.688188821507,837.625739276776,-1150445
0.218333333333444,2820.80026454769,-3551.66666666359,-27.1090465611125,7.00101874726818,31.8814932475457,2121.76212542478,43.762175625054,61.9291666666667,545.597930012502,706.992468715444,-1150241
0.176400000000066,4410.41666666363,-3563.99999999686,-22.7553499516973,5.16224012455291,31.675410974191202,2816.26078971534,39.6875125500372,63.8188,717.178395584522,846.941490714572,-1149897
0.14028571428582,6461.24985081123,-9695.71428570692,-16.5471994208376,5.27897693978978,38.5904766026597,2459.75697865353,38.0532343275556,74.3805714285714,498.606443608861,515.123884430359,-1149403
0.332799999999873,0,-7940.00000000366,-41.7010751870554,7.94420087334276,28.8611709869647,2299.5011627907,32.6581058299747,40.8788,545.224249806344,1004.16147465344,-1149209
0.307999999999962,1081.96741854664,-18.0000000002586,-24.7273030041734,5.27674421755474,24.5330947109762,1445.73527131783,36.7098213439853,58.9602,422.806626089533,565.259537516234,-1149203
0.387199999999786,762.500000000711,-2222.00000000085,-35.9963322780086,6.36637242607832,23.2776517901654,1609.77738646895,32.5905380114644,44.9316,490.601225840697,782.006887187719,-1148305
0.252000000000039,1896.66666666629,-267.999999999434,-25.3667157630835,5.55250717797317,24.2720155460979,1782.53682170543,30.3660955920099,50.1666,500.983916100152,663.310794247467,-1147975
0.274400000000079,124.999999999847,-2531.99999999925,-33.5707539890182,7.6215479889956,24.3227881312628,1636.07984496124,31.0686439980222,44.6304,456.767223597028,705.789530822738,-1147972
0.130857142857084,5617.346938778,-11615.7142857232,-19.2732842774231,5.56253187334838,42.6260058219092,2877.65398886828,38.4319111124556,67.0501428571429,544.453396284092,614.057135505389,-1147515
0.337428571428846,1020.63492063405,-3638.57142856852,-38.5347241809944,7.07586805306205,25.7192289979419,2084.82947173309,39.2909736525677,53.7981428571429,632.683614810497,1015.65576791026,-1146038
0.220333333333444,9888.39869280673,-3389.99999999833,-15.3672252057668,3.83431116127648,30.2373686233698,2047.6746031746,28.6413019900277,55.7451666666667,431.777275322452,469.204462543625,-1146010
0.221000000000912,3573.21428569752,-2881.66666665389,-25.8186202289394,7.12976103982091,29.8462551528881,2295.77394636015,43.7537582507836,64.3216666666667,616.45229353139,786.920532435465,-1141039
0.238999999999985,2622.31934731929,-1914.99999999943,-27.9027382523523,5.90898653113646,29.8550098330264,2230.49531835206,41.1963473745378,61.1321666666667,573.676782833252,776.134332820436,-1139875
0.17633333333342,4889.97185412406,-3488.33333333212,-18.0788536902131,5.38257993077902,33.6503169081636,2172.46445959104,37.1408072671183,69.477,481.997363784677,522.943343800333,-1138919
0.27766666666666,1462.83068783039,-1705.00000000043,-34.5651766591563,7.56289358832645,25.7722085216738,1899.79143389199,38.9075569866257,55.562,563.492836704899,826.800678259978,-1137319
0.286666666666591,0,-3835.00000000158,-43.7652964885433,8.81304475150234,27.3510225165447,2163.78734019333,56.5837167233008,67.0033333333333,742.799420511448,1171.29583861127,-1137205
0.388000000000068,895.833333333624,-3328.57142856995,-40.227040563109,7.04562070962581,22.7563196188347,1507.91844399732,34.5633978300207,45.0058571428571,512.613558063525,783.205909187519,-1136838
0.241999999999935,1505.95238095175,-3305.00000000154,-28.8789353447685,6.78308338020729,29.9901758771337,2219.23958333333,40.3901590224796,59.4978333333333,572.232907945998,793.738331047878,-1136338
0.104800000000013,5039.99999999745,-21649.9999999979,-11.6139175495364,4.20429525932296,45.9295638677643,3131.47766450417,29.1286924950069,64.6634,444.297981305513,428.815164436486,-1135266
0.185666666666479,5703.47060347641,-4176.66666667264,-18.3943760314715,5.22360936526587,32.7256935866091,2443.95479704797,34.2211223957485,61.2673333333333,542.324833137162,621.124009317753,-1135195
0.277714285714373,2990.82335668002,1395.71428571355,-25.4043255796068,5.65670660247598,23.751249735294,1661.99682245465,32.4375963000216,52.2945714285714,498.92988470117,651.199739659641,-1133426
0.298400000000156,2996.50613275451,2879.99999999849,-25.4985970195031,5.31895296109763,21.5030061272115,1304.61744186047,33.8717768340357,55.4932,411.5217786723,559.502614278129,-1133117
0.269600000000329,597.553191488631,-1759.99999999785,-32.6810323178663,7.69541113359859,24.7545662289948,1699.25736434109,41.0165097581003,58.0148,544.502947291193,784.095347035737,-1133110
0.315999999999912,0,-4960.00000000161,-42.4190495081295,8.46120981789541,27.1700951718921,1818.78163344408,41.6698287809685,58.296,551.418177858834,903.308358229258,-1133102
0.196399999999981,2095.51878922477,545.999999999567,-21.0762025803854,6.31441961775491,29.0231084440597,1970.53692022263,42.172027327485,71.226,515.102671507447,638.792982291649,-1132161
0.188333333333454,3570.38398692585,-4259.99999999804,-20.156804380146,5.61044663818406,30.9830920224179,2147.12827715356,27.8436127346205,50.3288333333333,460.774944896145,527.093031640449,-1130729
0.35166666666691,458.333333333069,-7436.66666666094,-40.4781891904737,7.95501828124345,30.8989111456614,2486.66759345073,41.8723524479821,57.5736666666667,652.082628150322,1057.63426257183,-1130699
0.259333333333422,2009.62301587365,-3250.00000000057,-23.8692207118486,5.44091918648149,29.8626219100041,2009.27856995664,33.3616512454213,55.4036666666667,481.633836764139,614.375840228511,-1130172
0.198400000000073,4696.71328670979,-2001.99999999831,-20.9897733825123,5.52762321068451,31.0226317620158,2536.7046728972,41.2414743090428,67.4896,632.843048136134,773.749985203446,-1128881
0.200666666666589,4256.87830687724,-4446.66666667204,-20.6043720415772,5.47223630795141,33.5631320759045,2140.32552845528,34.7998781899587,62.197,466.359981406545,552.268782788999,-1128306
0.237999999999946,4841.75310220535,258.333333333651,-21.8608546165442,5.58906803425805,27.5533167050584,1922.39490651193,33.2948025812295,60.7905,498.680373449766,608.852448231304,-1127876
0.212666666666773,3069.49749596651,-1098.33333333365,-21.152250981084,5.64795426532303,29.4592259498,1881.26616915423,37.2195873554535,62.7573333333333,451.432804572251,591.138821394014,-1127011
0.174333333333388,5624.72766883991,-11126.666666662,-17.6750000739234,4.72752148085409,37.9548489256116,2900.13837312113,31.9378891096031,59.7203333333333,533.204605685047,600.704732283004,-1126228
0.330000000000114,1017.55038532448,1031.99999999938,-27.1531513551196,5.88444815313731,21.9373284732951,1638.49906367041,34.0203475815233,52.8744,536.759005200744,736.458541885779,-1126072
0.322333333333236,222.222222222345,-4293.33333333445,-39.0946974842054,7.16525913625316,25.1261597340472,1685.33397621344,28.0184162708155,41.6198333333333,474.020694759832,781.558246574797,-1125965
0.222571428571395,4615.34645909928,-665.714285714994,-18.2048086622085,5.06307767696879,27.4716589898493,2057.07782515991,29.8420562349514,53.6352857142857,489.534049406838,559.458054889801,-1124391
0.157714285714105,2618.29836829909,-5024.28571428817,-19.671341870929002,5.7820221241737,32.2418872080375,2144.73033707865,29.6753431849361,54.5041428571429,451.396774991373,522.804418672938,-1124390
0.229000000000617,2555.11803011347,-1639.99999999647,-23.8328378925047,6.2082724632139,29.8606079269046,2091.13837312113,36.9526830314323,61.8896666666667,528.388921337433,668.134237517962,-1124210
0.361599999999923,777.707080655445,-557.999999999993,-33.8192430801732,5.81666775419113,19.562012176864,1139.48720930233,32.8479625739879,48.5348,419.575593075734,619.524390157253,-1123188
0.212750000000448,1174.10714285376,-4441.24999998591,-28.1888050239187,6.79869174109733,30.7618272870936,2212.986328125,36.2952697320657,55.446375,572.787608022403,737.046328094794,-1122674
0.324800000000165,100.000000000055,-4541.9999999971,-40.327290201491,6.65892976013604,24.8833860488718,1915.65556594949,42.5656662585436,57.9012,597.911987226807,1026.72613041659,-1122145
0.326400000000041,433.333333333574,-2201.99999999919,-35.4024842738689,7.21273089106026,25.0522677670661,1612.36395348837,44.2629031740153,57.9298,530.816477112315,759.231876530643,-1122126
0.224333333333336,2254.62962962915,-3429.99999999914,-23.5603325697884,6.22282267370374,29.1168904295105,2229.48030018762,30.4336307216896,51.1368333333333,535.815646903716,652.506367703231,-1121711
0.305333333333481,333.333333332926,-3078.3333333318,-42.2323347365678,8.29772064021742,24.7431189528714,1646.60319010417,32.8186080017001,44.022,505.409674348687,825.975966123428,-1121132
0.180571428571444,1042.85714285691,-4109.99999999914,-22.1389151946627,6.60302360335228,30.8328745594046,2493.33377465908,24.4208000200058,47.03,569.604479698297,642.872899086267,-1120914
0.27933333333354,531.249999999351,-2581.66666666477,-34.5474921758112,7.86620282216104,27.7370080966107,2294.95118937288,34.0142020808769,55.918,660.702049548112,977.659515020062,-1116793
0.15866666666634,5181.2774685857,2031.66666666293,-13.0639314747141,3.27857839441689,22.1633928081606,1658.92995169082,38.8633453394923,66.4953333333333,544.086975749093,724.272664269286,-1116466
0.203999999999787,5051.6666666647,-6350.00000000231,-24.458764857486,6.11685182911644,38.1746260982655,2823.37471910112,48.8532979723995,79.5464,614.058182098866,797.411777598995,-1115473
0.209799999999755,1510.41666666874,-3866.00000000569,-27.7481016518249,6.68535018494027,31.936188231981,2300.96044776119,40.1049326071501,63.9336,587.671184430644,740.568344937661,-1109292
0.33319999999969,555.037919827696,-750.000000000128,-37.9680975030378,6.0218979770974,23.1586768458799,1685.2570626754,34.6593488954341,49.1958,530.447602940047,794.398140329441,-1103473
0.185000000000131,3965.44820919665,-5088.3333333329,-18.9783050143624,5.16598727080257,31.8441717831297,2788.59412304867,33.865713055471,58.493,635.588331187876,715.503702486872,-1094675
0.295199999999945,651.666666666752,-2620.00000000077,-32.4204150877855,7.25245192462331,25.8670282737937,1692.71434108527,34.736331097986,50.5948,465.942196565628,711.528874094059,-1093029
0.176400000000167,9740.53339870494,-9193.99999999668,-14.2306384318041,3.9885221245924,33.5294738329921,2549.24589552239,28.0649651695516,56.7798,487.795691734834,496.353656136121,-1088583
0.177999999999585,10270.820914202,-4643.33333334416,-16.7976767062219,4.73548318091238,32.0189169841846,2919.8050397878,33.9073913177586,63.1711666666667,640.380635726654,714.718304444576,-1087585
0.324800000000101,99.9999999999222,-2721.99999999927,-34.2896355065019,7.16072580034921,23.5007231973722,2393.88380952381,39.5600261000264,58.8518,778.136294011233,1194.57094222442,-1087531
0.191666666666678,2095.83333333446,-3916.66666666663,-20.1826409320292,5.60809724126346,29.0243435087143,2596.54947433519,25.162964957085,47.3731666666667,569.313417941263,666.417132990675,-1087515
0.250399999999953,3371.13095238204,-2078.00000000018,-24.2962675451785,5.79601969132925,28.0738422986676,2397.22539388323,33.9311070664886,53.1372,619.81603482579,754.972837688512,-1078964
0.23499999999993,3469.75203159213,753.333333332898,-25.621179402579,5.62440192482473,25.740795929154,1799.0186901452,33.9230002358149,55.4458333333333,503.236362722955,635.491970918377,-1078616
0.19800000000007,4404.43121692972,-2699.99999999934,-20.6132231520866,5.57268199741179,31.5124735533878,2206.50339820822,36.2079496858586,60.8151666666667,518.558261456169,603.720656829632,-1078612
0.299200000000154,4018.13257997671,727.999999999608,-29.3139467476397,5.6188879380401,24.672366276909,1622.20808270677,33.8185267245352,53.1158,480.300051226673,609.191692651234,-1078564
0.226666666666736,2047.22222222211,-5034.99999999899,-26.189830670971,5.83292153392453,30.1654548970531,2621.07637600495,33.1469673325123,48.759,645.371930540773,799.850847607386,-1078555
0.223749999999874,1597.22222222284,-3716.2500000031,-25.9666141236698,6.66794447490031,29.6329590276101,2331.85951219512,31.3791347952446,53.570125,572.284678372717,719.630963801169,-1078127
0.237200000000134,3136.89310689208,-2863.99999999762,-22.2048247949254,5.77169237010598,30.0606342812724,2230.49906367041,33.6727018390357,56.8278,514.646379433171,655.827727015312,-1078043
0.303833333333309,154.460194730825,-2771.66666666703,-34.5550187054511,6.79045202827134,25.7771150616582,1925.74790886392,38.7651562564464,55.4296666666667,572.377761039789,886.299680657785,-1077345
0.243200000000036,17.6470588235392,-2115.99999999872,-31.832540728899,7.23786711604995,27.4357662072615,2023.65697674419,42.9790165560159,61.548,577.090363167058,835.010043683135,-1071267
0.227999999999876,387.499999999526,-4953.75000000251,-28.0601631842242,6.68444514492864,31.5041700950157,2221.61515932521,35.3551797462092,54.17325,519.366161618024,708.237547344744,-1070815
0.23971428571422,728.066989507733,-1777.14285714381,-26.1118299683062,6.53850166108487,28.2410554741976,2144.62244897959,35.2681457274785,55.7865714285714,508.554872158742,737.590391420969,-1070812
0.239333333333452,2161.4850427339,-1011.66666666635,-26.2564985351829,6.66316783038079,28.03910280506,1896.28452270621,34.5811081729421,60.6911666666667,533.317152367712,675.97867393318,-1069255
0.387600000000062,568.421052632305,-4550.00000000103,-49.1672257107332,8.50083136918213,24.6135278941421,2087.39624765478,41.4245644645099,52.0154,651.578045022749,1161.54658325361,-1069215
0.267599999999659,0,-3240.00000000411,-34.8282547192394,8.2800837554618,27.4257081287987,2311.24856348471,44.3748951168237,58.2852,661.772001618741,1007.63714493188,-1069212
0.234000000000138,3018.98411186146,-1329.99999999883,-21.9725939025602,5.26330422986594,30.5281182994078,2009.97130883301,37.2266154546296,64.7413333333333,482.200602361046,603.736328045444,-1068978
0.188333333333179,4408.69199586476,-2873.33333333379,-23.9096768191069,6.1108146771036,33.8254451150219,2376.26212491937,42.4809368024337,72.35,584.956228831066,706.44748429845,-1068687
0.226333333333338,3242.73989899005,-1480.00000000028,-19.8366140047602,5.53982618737234,28.9611120329546,1647.30805243446,31.151477501668,54.396,378.163499987266,444.053259258875,-1068660
0.285599999999891,283.33333333349,-2646.00000000109,-32.317157008455,7.1567351964674,25.3947107466522,1823.18759689922,32.7447966159751,50.2676,522.239101115857,757.849202001806,-1068596
0.257599999999921,2309.20634920717,-46.0000000005211,-23.5780917285431,6.08735654341333,25.0616156356144,1701.43308550186,30.9890139999762,52.6902,472.475563972048,572.666745104664,-1068595
0.269333333333343,1091.76587301602,-1749.99999999997,-24.9294098122079,5.4278125514299,27.6848775685985,1656.93992248062,35.6828035783369,55.5535,398.633332204691,582.887646277595,-1068589
