player_id,position,test_date,concentric_peak_force,concentric_mean_power_bm,countermovement_depth,rsi_modified
67254,Alero,2021-07-26,339.566942979139,39.494,-30.6280761392854,77.3676837302251
67254,Alero,2021-08-03,339.020851245933,38.8336,-31.0656758012508,77.275332347258
67254,Alero,2021-08-18,326.372752649937,35.4914,-32.0881357349951,69.7197241567212
67254,Alero,2021-08-24,348.322184308998,38.3818,-35.7371506287329,76.6693224849957
67254,Alero,2021-09-04,328.408172816877,36.8042,-32.1776955979736,73.895090205434
67254,Alero,2021-09-11,346.477442440997,38.4648,-33.9320216517149,75.8830966220852
67254,Alero,2021-09-18,350.834447460053,37.9466,-36.6415925011411,74.8765488220823
67824,Alero,2021-01-04,255.413137195927,38.986,-29.9530084275998,84.6898862886625
67824,Alero,2021-03-22,246.075549336081,36.6842,-29.5916079417869,83.5591053530731
67824,Alero,2021-05-12,253.456565341977,38.251,-32.7066755811414,87.3254553660575
67824,Alero,2021-05-24,251.364893118127,36.9674,-30.3068026925329,80.96868559058
67824,Alero,2021-06-14,246.983910212208,37.207,-31.1326778776986,83.4618062421792
67824,Alero,2021-07-18,244.983203501827,39.4635,-25.758783031104,90.1574821823095
68898,Alero,2021-02-26,275.832234264191,33.123,-34.2547003940574,60.1547635763938
68898,Alero,2021-03-23,261.684255275179,30.8016,-37.9530298086785,57.7682137419143
68898,Alero,2021-04-18,274.560030582186,31.4888,-35.3416648776864,57.8079745179357
68898,Alero,2021-05-21,268.415182070171,30.2556666666667,-37.7646823304655,65.0390608742341
69265,Alero,2021-02-23,249.397441184108,35.0922,-29.3845148104971,62.2449600454722
69265,Alero,2021-03-01,257.22351807004,35.2532,-32.5046885151111,63.2642829496514
69265,Alero,2021-03-19,261.853753292083,35.496,-31.6340194952706,64.2871069135236
69265,Alero,2021-03-23,275.910058850211,37.4285,-31.4907998092909,67.1366981181318
69265,Alero,2021-04-26,255.445923320107,34.0694,-31.2591760663121,68.2011860048028
69265,Alero,2021-05-10,250.74319283208,33.3138,-30.7215785127664,65.0297719394582
69265,Alero,2021-05-17,281.139399832117,36.9638,-35.6164298322999,73.9041249134773
69265,Alero,2021-06-14,277.08620020005,36.0653333333333,-32.8696426354815,70.9044055420149
69265,Alero,2021-08-17,265.642488128378,34.6956,-32.0227584457057,75.5182035237445
69265,Alero,2021-08-31,269.170076476829,34.8368,-33.1860180330842,67.6442208409617
69273,Pivot,2021-02-20,304.258703650048,33.6112,-38.4534570349368,62.9609107082676
69273,Pivot,2021-02-22,294.582606312202,33.061,-31.6068318134221,58.8622271110053
69273,Pivot,2021-02-25,294.556431600001,34.1475,-29.2998353244982,63.4658037993558
69273,Pivot,2021-03-01,293.464182043068,34.2842,-28.157778347517,65.1583527623421
69273,Pivot,2021-03-11,297.181427979124,35.2022,-29.5639910908696,67.8726230679823
69273,Pivot,2021-03-14,287.923395810145,34.1034,-27.7962375810464,62.2931610439399
69273,Pivot,2021-03-28,306.08240698419,34.4088,-33.528791770893,65.6924894483287
69273,Pivot,2021-04-23,315.138838988134,38.4328,-30.6287905819334,76.0472530429806
69273,Pivot,2021-04-30,304.603851816268,35.27225,-31.9002484208759,68.0397327955437
69273,Pivot,2021-05-05,302.480906165074,38.37225,-25.9149533862222,72.3981355331216
69273,Pivot,2021-05-10,325.168233112082,41.2808,-28.5473495440238,81.3330375023169
69273,Pivot,2021-05-16,318.881076868932,37.9915,-30.0679926410122,77.2638613482553
69273,Pivot,2021-05-19,304.396044621085,40.0085,-26.2169453487015,77.5621110024433
69273,Pivot,2021-05-21,305.689221403819,37.14925,-29.2835835441847,76.3868190554376
69273,Pivot,2021-05-28,313.959444520078,42.47775,-24.8310918753155,89.005524748516
69273,Pivot,2021-06-21,305.902317088076,40.4024,-25.4039896406712,78.0147371071475
69273,Pivot,2021-07-22,323.146058705081,44.2728,-24.7187090173427,89.9037302371921
69273,Pivot,2021-09-04,325.003107486105,37.519,-36.0517522402794,72.1781999262491
69315,Pivot,2021-04-03,311.781550943722,45.167,-33.9183800523705,97.0539281438505
69315,Pivot,2021-04-09,312.641128602994,45.2872,-31.6892338875695,97.2251329457045
69315,Pivot,2021-04-28,303.477840330938,46.129,-30.6144186284205,103.107451648395
69315,Pivot,2021-05-05,309.054586680102,44.921,-33.2971535878503,96.8843151767595
69315,Pivot,2021-05-21,312.801363448102,45.6564,-30.9126020901321,100.154743792553
69315,Pivot,2021-06-09,311.526854670215,42.9522,-32.8210165511917,91.7212563379879
69315,Pivot,2021-07-23,312.291814885584,46.1114,-29.0735340099785,104.786487049073
69315,Pivot,2021-08-27,313.759127898214,43.9154,-31.4864221124214,97.9934560410209
69315,Pivot,2021-09-04,302.768689252039,40.9082,-33.3635766725493,85.8048434390302
69419,Base,2021-02-19,269.339815199996,29.848,-32.0213902380333,65.2398582626935
69419,Base,2021-03-02,262.252887480163,29.2842,-30.7559625410272,58.9278731768446
69419,Base,2021-03-09,267.778256668837,29.81975,-31.9182978995934,63.0979694041558
69419,Base,2021-03-17,266.829475085089,29.7419,-33.0370868774048,60.6208417957648
69419,Base,2021-03-22,263.31821109397,27.7634,-34.4886270789247,56.7458751839282
69419,Base,2021-03-29,265.778168352136,30.1658,-31.6660668809334,61.7707896605022
69419,Base,2021-03-31,259.954128080156,28.935,-30.9442493120886,58.6278984204986
69419,Base,2021-04-05,267.096086016654,30.1805,-32.1856985687295,62.9128862206963
69419,Base,2021-04-08,264.137832299989,29.494,-34.3782741630498,62.7432265803514
69419,Base,2021-04-09,269.108596532185,30.516,-32.3476274266765,63.821187003339
69419,Base,2021-04-12,265.978370905088,28.3796,-34.8237352306086,59.960486456017
69419,Base,2021-04-14,259.285365240177,27.5236,-37.411176784109,60.5072602677783
69419,Base,2021-04-28,266.70641440009,28.8792,-34.7647215678228,60.2385263244721
69419,Base,2021-06-04,271.877721086999,30.6852,-28.9044604225642,63.9382755800459
69419,Base,2021-09-18,281.077063730143,30.8406,-33.3387405404106,63.6049053482576
69756,Base,2021-04-09,310.130758593047,42.1414,-33.1464085208892,84.8066953470178
69756,Base,2021-04-19,302.171189884128,40.7278,-33.9284388566073,81.4431937019845
69756,Base,2021-04-22,295.690395072097,42.099,-30.6432735806184,83.8531202876589
69756,Base,2021-04-25,298.563140076097,42.1886,-32.793831717991,90.8969107373404
69756,Base,2021-05-05,296.697947748099,42.2122,-32.0039924598184,86.5449362028816
69756,Base,2021-05-08,296.186663607098,42.6168,-31.1035417119968,84.0533777440658
69756,Base,2021-05-22,296.744630960204,42.8878,-31.8736299074914,87.6541893452986
69756,Base,2021-05-28,293.628779279202,41.5222,-32.7213489556704,82.271227506682
69756,Base,2021-06-09,296.832946753048,40.5164,-33.1472874649101,81.4161636440408
69756,Base,2021-06-16,301.612986058206,44.701,-30.1287033170517,91.4292316046334
69756,Base,2021-06-22,303.009321414183,43.0014,-29.3687814192669,89.4394738965559
69756,Base,2021-07-06,301.655599728208,42.75,-31.0007744131312,86.7508742793888
69756,Base,2021-07-09,294.888401680205,43.7302,-29.1506197261459,93.7362405367916
69756,Base,2021-07-14,297.921899424204,42.426,-29.5729214899877,88.2789479368346
69756,Base,2021-08-20,291.8127614802,45.2578,-28.1590612862199,94.5655736600662
69792,Base,2021-02-25,250.908195409039,33.7684,-31.967512615188,63.2348712581775
69792,Base,2021-02-26,255.473318975177,35.4186,-30.8301544302582,69.2166182627013
69792,Base,2021-04-24,244.404473161863,33.7968,-31.229689258113,64.9631397306429
69792,Base,2021-05-12,251.281499723344,35.2653333333333,-28.7769207581737,69.7140208380339
69792,Base,2021-05-19,244.924138495199,31.8412,-31.9688713220699,63.929267816745
69792,Base,2021-06-15,254.072267857585,35.58975,-28.7255771672866,69.8326152829725
69792,Base,2021-06-29,248.911605480082,34.7552,-28.589025354797,66.9817474145058
69792,Base,2021-08-07,250.242496096788,35.3466666666667,-27.152250235571,69.8836842036212
69792,Base,2021-08-23,259.37978554,35.8694,-31.5562886751431,70.985610275761
69792,Base,2021-09-06,258.121258420087,36.3388,-30.2552698150382,69.8523326347194
69792,Base,2021-09-29,249.590480996436,35.5386363636364,-27.1345619448905,67.7846756942529
69877,Pivot,2021-06-14,299.247067904057,36.199,-27.5995480907809,69.7815948651323
69877,Pivot,2021-06-21,299.926679707046,35.027,-30.2839745725749,66.3192601775119
69877,Pivot,2021-09-07,316.882839030993,38.185,-28.9453217760977,72.5790019473237
69877,Pivot,2021-09-18,306.360073531859,40.3006666666667,-24.1138035344605,81.6983321389056
69877,Pivot,2021-09-22,301.43723360724,38.9592,-24.5072003178858,78.2236432957062
69900,Alero,2021-02-20,256.12669888004,31.5338,-37.3139311005446,55.2622208227514
69900,Alero,2021-02-23,251.896104348196,31.714,-32.8761452700835,60.5382562269924
69900,Alero,2021-02-26,256.487352664062,32.9712,-34.1334681168539,61.3673475916649
69900,Alero,2021-02-28,258.012427690086,33.7708,-31.2630551850159,64.5186580367835
69900,Alero,2021-03-03,249.377823620173,32.9302,-29.7178968593773,59.6590206208351
69900,Alero,2021-03-06,258.247340783132,34.2692,-31.6144148503797,64.1147611932337
69900,Alero,2021-03-11,255.895004810085,34.496,-30.3025996654904,64.730033211216
69900,Alero,2021-03-17,256.563659882178,35.147,-28.5923145941274,66.0489631982268
69900,Alero,2021-03-23,260.357027708027,34.4864,-33.0117649197511,64.5479159042244
69900,Alero,2021-04-17,253.495939598083,34.428,-32.4422732814828,64.6325744092132
69938,Base,2021-04-09,327.400921875105,39.657,-39.0428694749837,87.5163977773726
69938,Base,2021-04-20,329.28177540011,38.3188,-37.6969309021621,78.3493251438865
69938,Base,2021-04-23,326.761788613139,40.015,-34.2418503337937,83.1603736879225
69938,Base,2021-04-26,321.712476919992,37.6124,-35.4593293507342,76.595161562186
69938,Base,2021-05-27,325.412570868296,46.5144,-25.5547770348343,100.026485585455
69938,Base,2021-05-30,329.913433357244,43.1532,-32.4510049632975,88.8093890234779
69938,Base,2021-06-03,329.214585435319,43.181,-29.2381845541243,90.7802319078758
69938,Base,2021-06-16,341.318047362322,42.4946,-33.4159263128282,86.9689431270655
69938,Base,2021-06-22,324.428494873596,45.6626,-24.2156515186216,97.5997664943169
69938,Base,2021-07-07,328.413149354204,42.8928,-28.7472845212123,86.2805288556466
69938,Base,2021-07-10,330.155516363117,43.3412,-27.94821969208,90.4779836304533
69938,Base,2021-07-14,329.843985601079,40.7576,-29.991467313052,85.9591713120394
69938,Base,2021-07-31,330.78960014111,39.4502,-28.9683034878147,79.2410676054642
69938,Base,2021-08-18,341.360848967933,43.9838,-28.1429815507001,93.2148775214602
69938,Base,2021-09-08,338.403240246171,41.1082,-30.4027270461745,90.0955335736524
70475,Alero,2021-08-28,289.397362200638,22.4468,-36.9214832762869,36.5714803915744
70475,Alero,2021-09-08,283.24552096375203,21.615,-36.6477616852523,35.8618920312612
70657,Alero,2021-04-09,280.44722928992,37.778,-33.065945387462,74.1712196497858
70657,Alero,2021-04-19,267.685654701173,37.2206,-29.3947338807854,72.985412680225
70657,Alero,2021-04-22,267.515331147089,33.8002,-32.9566929837168,67.0858545784847
70657,Alero,2021-09-02,280.122982330094,37.1826,-32.0244323786453,73.620341517203
70826,Alero,2021-04-04,268.752566101183,29.5676,-28.9017702212604,57.4608776150425
71125,Base,2021-04-03,247.245198435149,34.9788,-25.3835030693446,71.5484489851078
71125,Base,2021-04-09,248.210745600039,34.6126,-26.0504778485442,67.9491286252932
71125,Base,2021-04-19,240.09486730408,31.8186,-27.6552146641273,62.4929826025726
71125,Base,2021-04-22,235.266815636077,31.1594,-27.6255164170021,60.5389416304732
71125,Base,2021-05-11,221.686531023073,32.2662,-25.4559584748206,63.3560657079457
71125,Base,2021-05-24,232.842387314949,33.42375,-24.3421156308332,67.415922091527
71125,Base,2021-05-31,226.093331673999,30.0566,-27.6633118845411,56.7637470976494
71125,Base,2021-06-10,235.735962875078,33.1524,-26.3553367683607,64.0498918235722
71125,Base,2021-06-15,237.451493740097,33.8248,-25.5089819366343,67.5434801754025
71125,Base,2021-06-24,238.51055390755,34.3708,-25.2558565833497,72.4897473990428
71125,Base,2021-06-27,231.609897223852,32.745,-25.2195907573373,63.5430650201647
71125,Base,2021-07-02,236.843589274234,33.3486,-26.5153225737662,65.3989146241856
71125,Base,2021-07-08,233.483533895254,32.8414,-27.534128613189498,59.6126034419658
71125,Base,2021-07-10,232.17776128532,31.5104,-29.6354854590378,60.3895903840366
71125,Base,2021-07-13,243.833987339393,32.2436,-29.3334067516569,62.2294599844022
71125,Base,2021-07-31,240.966096554066,32.2046,-29.298436514052,62.174535117009
71125,Base,2021-08-19,242.689925274081,33.5158,-27.0075049023966,65.9329107511113
71125,Base,2021-09-03,246.361460074081,32.475,-27.7984143305669,61.1250521368262
71125,Base,2021-09-11,242.583679965296,33.143,-27.231109100171,65.7564182834848
71261,Alero,2021-02-20,239.232815224163,35.064,-28.9849618261132,67.7702727915596
71261,Alero,2021-02-23,243.353341705954,37.5404,-27.4803179546024,72.9243013726757
71261,Alero,2021-02-26,233.345619284079,34.1764,-28.3617896230115,65.4883076807038
71261,Alero,2021-03-02,249.521897988074,37.6836,-28.5329691451412,73.9381500751946
71261,Alero,2021-03-05,243.188011279994,35.2098,-30.801729403624,67.3384690286147
71261,Alero,2021-03-10,253.949401515128,38.218,-30.4380207114631,73.0180799268213
71261,Alero,2021-03-21,249.45996637495,37.2264,-28.3905323585143,70.9301672706808
71261,Alero,2021-03-24,249.111547519995,38.6398,-27.6003692016603,77.330869284519
71261,Alero,2021-03-29,250.705877950107,40.2426,-26.4151739877088,77.815188642157
71261,Alero,2021-04-09,250.306847232949,36.0586,-30.1871777139663,69.3113326866369
71261,Alero,2021-04-14,248.066085014043,36.4564,-31.1374229451295,67.0064432296546
71261,Alero,2021-04-26,244.32131221682,37.6813333333333,-26.1500251171544,74.3615826657533
71261,Alero,2021-07-15,236.866530460038,35.8888,-24.6493614966269,67.3912434239142
71261,Alero,2021-07-19,244.00468070616,37.4916,-23.5965536729738,71.0481135705499
71261,Alero,2021-07-26,242.259996176124,38.2522,-23.8208259739897,71.7207457560918
71347,Alero,2021-05-18,252.85930984566,28.6264,-32.9461447570193,61.6992389492404
71347,Alero,2021-06-24,260.220822115086,30.9448,-31.518244805192,67.075942335019
71347,Alero,2021-07-13,261.744478145087,32.5032,-29.7503273196107,71.0711818608461
71347,Alero,2021-08-26,260.591932068577,32.0682,-27.9356011340744,73.2019460730969
71347,Alero,2021-08-28,255.404250403929,30.4874,-29.7351816300677,66.9588449701303
71347,Alero,2021-08-29,251.009541805158,29.5176,-29.6790094877285,63.7996660023303
71347,Alero,2021-09-01,253.761799808997,29.735,-30.3346065373161,62.5771047765726
71347,Alero,2021-09-03,253.657961005054,31.354875,-27.4262214558173,68.5561936848163
71347,Alero,2021-09-07,250.389546473719,30.085,-27.6756110697055,62.795976133793
71347,Alero,2021-09-11,257.759616413948,30.743,-30.3555372541805,65.5868077577002
71347,Alero,2021-11-20,258.349004868453,31.4692,-29.5006716907263,67.3596224577449
71407,Alero,2021-04-04,287.886224103175,29.52875,-33.8999955908796,55.454574649915
71407,Alero,2021-04-26,287.680998533395,28.874,-34.3358606102692,54.3611390657867
71407,Alero,2021-05-29,286.186828046957,30.4106,-33.5123865913749,59.9372562885168
71407,Alero,2021-06-16,284.625345858147,30.0796,-32.9064913741506,55.6643093988978
71503,Pivot,2021-04-04,266.172477720091,28.3622,-37.1461307469688,52.8174424419269
71503,Pivot,2021-05-27,268.231171296043,30.6812,-31.2100303242735,57.6200832439759
71503,Pivot,2021-06-18,275.89050398819,31.857,-33.2366299937799,64.3386697688267
71503,Pivot,2021-06-19,273.807062855095,32.605,-30.3197057954541,67.9748890657423
71503,Pivot,2021-07-10,272.196121320092,31.497,-27.8987497161996,61.7798811029602
71503,Pivot,2021-07-11,252.097053512069,28.881,-30.4095533025573,54.7928716876249
71503,Pivot,2021-07-14,260.436929888087,28.3522,-37.4337588509932,58.0344924323023
71503,Pivot,2021-07-15,246.895141445035,26.3696,-37.7587258410795,53.7055374384672
71503,Pivot,2021-07-17,262.319541492159,30.8584,-32.3574953571275,65.5741505994491
71503,Pivot,2021-07-28,269.333136256996,31.7044,-33.2588015142585,64.3994034270818
71503,Pivot,2021-09-09,251.768314752083,28.6304,-30.8184421559778,53.086025742705
71503,Pivot,2021-11-13,258.409719112855,30.3036,-34.5687810094933,57.569909408769
71597,Alero,2021-02-26,268.623211661458,43.033619047619,-34.3889542483569,87.1313364606327
71597,Alero,2021-04-27,258.723937515539,49.7398,-23.2742741756223,94.4518631680008
71597,Alero,2021-05-08,253.841870850083,46.4542,-25.2164595729751,91.9598092623834
71597,Alero,2021-05-10,254.42162887598,47.4719,-24.3843523460328,95.7137471765184
71597,Alero,2021-07-17,242.373535574091,43.9176,-22.0401814503378,85.9437719925075
71597,Alero,2021-07-20,259.81922746768703,52.6884705882353,-18.7130796888022,111.052687804876
71624,Base,2021-04-08,281.994022928194,42.001,-25.9152485586674,77.9453899389949
71624,Base,2021-04-22,293.89537512484,48.24175,-23.1422397996839,91.4097453693196
71624,Base,2021-04-25,299.860908446099,46.5762,-26.6843246674501,85.7377985251376
71624,Base,2021-05-08,294.612359440202,45.132,-24.247332195469,81.8704054854279
71624,Base,2021-05-22,302.818240760074,47.865,-24.1240774801464,84.296447708376
71624,Base,2021-06-18,313.000220813936,48.3696,-25.9991118874367,84.5003659650112
71624,Base,2021-06-22,289.090011170097,45.8614,-22.3234145685065,84.3477448058643
71624,Base,2021-07-07,304.791352888074,44.9836,-26.6410359994465,83.2314527026963
71914,Pivot,2021-02-23,246.388499016667,34.0276666666667,-35.8791651706952,67.9260420017156
71914,Pivot,2021-02-26,250.926397384104,36.3348,-38.6947509864154,72.0524253233515
71914,Pivot,2021-03-01,247.782833704171,33.273,-39.7239898217479,59.3094449206281
71914,Pivot,2021-03-03,244.265462774147,32.2078,-39.6820774558953,59.6507508340471
71914,Pivot,2021-03-15,235.052506680122,31.5308,-37.2934973823988,58.1228249064429
71914,Pivot,2021-03-22,243.685791944082,33.4242,-33.9164587553352,63.0724666966629
71914,Pivot,2021-05-16,243.718314687167,38.9324,-27.2766198505232,79.9492844329319
71914,Pivot,2021-05-19,238.827877770848,35.717,-32.0909878503439,70.2977064675038
71914,Pivot,2021-06-01,241.086509440132,37.61475,-28.8933915952294,76.7378544970962
71914,Pivot,2021-06-06,241.886500374493,37.39025,-31.6706009425129,71.3315650613744
71914,Pivot,2021-09-18,235.71239786208,35.8256,-32.8938398812748,71.7146318082927
71920,Alero,2021-02-23,265.543427907017,27.8512,-40.4848935412683,44.5782136229218
71920,Alero,2021-03-01,264.311242705072,28.2018,-38.6440437852373,45.1159330387645
71920,Alero,2021-04-04,276.617051222142,33.2518,-38.6918154379639,55.3614851376382
71920,Alero,2021-05-04,280.57873870517,32.319,-35.2710534828274,55.9523467229071
71920,Alero,2021-06-16,296.042532039995,32.195,-34.3592652765189,53.300076990735
71920,Alero,2021-07-07,289.308379644069,34.5678,-36.3186833430947,62.7047666088219
71920,Alero,2021-07-11,283.540921109042,31.9588,-36.6949101253393,54.1233837363697
72176,Pivot,2021-02-25,261.132657365126,29.3492,-38.4091243489665,57.1139378739414
72176,Pivot,2021-03-06,268.972841317279,30.5502,-35.003784003746,58.6678915569012
72176,Pivot,2021-03-07,266.887161216091,31.8822,-28.8004855023044,65.1221287976461
72176,Pivot,2021-03-14,270.95324646509,30.6658,-36.4975392471651,59.9540075096726
72176,Pivot,2021-03-24,275.218233397091,30.91,-40.2355997986068,60.7971275264512
72176,Pivot,2021-04-22,279.741636028091,33.0876,-35.485459701165,65.9764239478009
72176,Pivot,2021-04-24,279.473748721739,34.0908333333333,-32.9181002497806,70.1628474445225
72176,Pivot,2021-04-27,280.183415026178,35.6128,-31.6917612595879,72.651952013396
72176,Pivot,2021-05-01,270.955216666879,34.3052,-32.5180474634849,69.1299210647782
72176,Pivot,2021-05-02,261.539245774387,32.559,-30.3802678067478,68.9461247380038
72176,Pivot,2021-05-08,267.541344624184,32.3268,-30.3578984195926,70.1952261569386
72176,Pivot,2021-05-10,281.382891487193,37.2248,-27.0149768560597,82.6151736376359
72176,Pivot,2021-05-22,268.682439886918,35.5745,-25.9022354910178,77.975621320775
72176,Pivot,2021-06-01,282.164132369969,38.2814,-25.5378426802828,87.5198839069435
72176,Pivot,2021-06-06,279.797923337369,35.54575,-27.7578318448036,75.3352741156008
72176,Pivot,2021-06-15,286.707596352094,36.665,-26.5411010669245,75.5856103329504
72176,Pivot,2021-06-19,281.833523924947,36.2936,-26.3031899433947,71.8865250557769
72176,Pivot,2021-07-23,275.955341760065,38.4786,-22.5333288056155,81.7925966415024
72176,Pivot,2021-09-10,276.077357327717,38.83325,-20.2998348271988,83.7649642838349
72176,Pivot,2021-09-24,275.651833625001,38.1025,-23.1727577458946,84.5606361360248
72260,Pivot,2021-03-03,248.933963407865,28.884,-31.6449707185408,55.8274056232453
72260,Pivot,2021-03-15,237.691784626953,26.4306,-29.6186512806838,49.891001552431
72260,Pivot,2021-03-19,261.687218820043,31.8232,-31.3979059842047,64.4453004215378
72260,Pivot,2021-04-22,261.886578783768,31.78,-32.1818532774184,65.3095312734395
72260,Pivot,2021-04-23,244.441375627994,29.0314,-31.1706828486085,55.8251379883567
72260,Pivot,2021-04-28,245.071515384748,30.4505,-27.6565670405899,60.6569316863807
72260,Pivot,2021-05-02,241.917366039061,31.8675,-24.5123535532519,63.6089856120208
72260,Pivot,2021-05-10,251.141185780675,35.117,-23.4864484442153,68.1249347288792
72260,Pivot,2021-05-14,256.962003117352,34.2015,-24.4459517994435,67.5748557308081
72260,Pivot,2021-05-16,277.969835213645,35.8964,-29.0345085645634,73.5217518927314
72260,Pivot,2021-05-20,270.363419133288,36.0912,-25.4123673118315,74.2232108153097
72260,Pivot,2021-05-31,270.471326837411,35.7915,-24.5626387691189,74.1301557529944
72260,Pivot,2021-06-04,266.615349663147,34.70425,-24.9072060274163,73.2792892299241
72260,Pivot,2021-06-10,269.467560643162,34.6812,-25.8037738967324,71.5367230724423
72260,Pivot,2021-06-17,277.031011840215,34.64525,-27.1107840550454,69.1856198893359
72260,Pivot,2021-07-08,275.303029474973,36.15025,-27.1737008523673,76.9191294145066
72260,Pivot,2021-07-11,275.899093014967,36.613,-26.9322638633832,77.8130614882424
72260,Pivot,2021-07-20,270.276731647563,36.4744,-26.3686804472009,75.7084937820979
72260,Pivot,2021-07-27,272.724683871141,39.2094,-23.1326465252537,82.0161614532512
72260,Pivot,2021-08-01,272.873009631734,36.95525,-23.9474469644416,79.9179640130864
72260,Pivot,2021-09-10,269.06654439991,36.96025,-23.4919828637915,79.2675138105133
72260,Pivot,2021-09-18,276.895656880062,37.91025,-25.2535674184987,77.3312632348968
72605,Alero,2021-02-22,227.690207900196,26.448,-35.6061578188738,39.235632997591
72605,Alero,2021-03-23,231.326562086084,28.5128,-32.1514676915984,45.0105685748241
72605,Alero,2021-05-09,208.70386049999,25.229,-37.7318499626669,45.5750861652759
72605,Alero,2021-06-14,226.729055467073,29.1258,-31.5139989972002,47.9350153066314
72850,Base,2021-04-03,321.925705329106,36.6662,-38.9918796903088,67.5946962025952
72850,Base,2021-04-08,325.613520848223,36.9086,-37.9130336508049,67.3011822997796
72850,Base,2021-04-16,319.525210553853,37.496,-36.7127796685627,70.0153387099635
72850,Base,2021-04-20,319.174009313105,39.3288,-36.4734595615333,71.4637359721738
72850,Base,2021-04-23,317.262839474999,38.08075,-37.3618750051566,71.7528109639126
